filename,object_name,bibcode,year,title
4000986450595,2MASS J17231826-0017134,2010ApJS..189...37E,2010,The Chandra Source Catalog
4000986450595,2MASS J17231826-0017134,2016ApJS..224...40W,2016,CHANDRA ACIS Survey of X-Ray Point Sources: The Source Catalog
4000986450595,2MASS J17231826-0017134,2022ApJ...941..104Y,2022,
4000986555517,SSTSL2 J071728.48+373927.5,2023ApJ...948...40O,2023,
4000987074916,GALEXMSC J015303.07-135758.6,2023ApJ...948...40O,2023,
4000987076259,COSMOS 1860864,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000987076259,COSMOS 1860864,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000989139599,WISEA J023033.95+003530.5,2004DEEP2.1...0000:,2004,The DEEP2 Redshift Survey Data Release 1 as obtained from http://deep.berkeley.edu/DR1/ on 2005.01.11
4000989139599,WISEA J023033.95+003530.5,2004ApJ...617..765C,2004,"Evolution and Color Dependence of the Galaxy Angular Correlation Function: 350,000 Galaxies in 5 Square Degrees"
4000989139599,WISEA J023033.95+003530.5,2007DEEP2.3...0000:,2007,The DEEP2 Redshift Survey Data Release 3 as obtained from http://deep.berkeley.edu/DR3/ on 2009.07.20
4000989139599,WISEA J023033.95+003530.5,2007DEEP2.2...0000:,2007,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR2/ on 2007.03.22
4000989139599,WISEA J023033.95+003530.5,2012DEEP2.4...0000:,2012,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR4/ on 2013.03.27
4000989139599,WISEA J023033.95+003530.5,2013ApJS..204...21M,2013,Extended Photometry for the DEEP2 Galaxy Redshift Survey: A Testbed for Photometric Redshift Experiments
4000989140338,WISEA J023032.46+003554.6,2004DEEP2.1...0000:,2004,The DEEP2 Redshift Survey Data Release 1 as obtained from http://deep.berkeley.edu/DR1/ on 2005.01.11
4000989140338,WISEA J023032.46+003554.6,2004ApJ...617..765C,2004,"Evolution and Color Dependence of the Galaxy Angular Correlation Function: 350,000 Galaxies in 5 Square Degrees"
4000989140338,WISEA J023032.46+003554.6,2007DEEP2.3...0000:,2007,The DEEP2 Redshift Survey Data Release 3 as obtained from http://deep.berkeley.edu/DR3/ on 2009.07.20
4000989140338,WISEA J023032.46+003554.6,2007DEEP2.2...0000:,2007,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR2/ on 2007.03.22
4000989140338,WISEA J023032.46+003554.6,2012DEEP2.4...0000:,2012,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR4/ on 2013.03.27
4000989140338,WISEA J023032.46+003554.6,2013ApJS..204...21M,2013,Extended Photometry for the DEEP2 Galaxy Redshift Survey: A Testbed for Photometric Redshift Experiments
4000989142876,DEEP2 42100585,2004DEEP2.1...0000:,2004,The DEEP2 Redshift Survey Data Release 1 as obtained from http://deep.berkeley.edu/DR1/ on 2005.01.11
4000989142876,DEEP2 42100585,2004ApJ...617..765C,2004,"Evolution and Color Dependence of the Galaxy Angular Correlation Function: 350,000 Galaxies in 5 Square Degrees"
4000989142876,DEEP2 42100585,2007DEEP2.3...0000:,2007,The DEEP2 Redshift Survey Data Release 3 as obtained from http://deep.berkeley.edu/DR3/ on 2009.07.20
4000989142876,DEEP2 42100585,2007DEEP2.2...0000:,2007,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR2/ on 2007.03.22
4000989142876,DEEP2 42100585,2012DEEP2.4...0000:,2012,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR4/ on 2013.03.27
4000989142876,DEEP2 42100585,2013ApJS..204...21M,2013,Extended Photometry for the DEEP2 Galaxy Redshift Survey: A Testbed for Photometric Redshift Experiments
4000989143539,DEEP2 42037483,2004DEEP2.1...0000:,2004,The DEEP2 Redshift Survey Data Release 1 as obtained from http://deep.berkeley.edu/DR1/ on 2005.01.11
4000989143539,DEEP2 42037483,2004ApJ...617..765C,2004,"Evolution and Color Dependence of the Galaxy Angular Correlation Function: 350,000 Galaxies in 5 Square Degrees"
4000989143539,DEEP2 42037483,2007DEEP2.3...0000:,2007,The DEEP2 Redshift Survey Data Release 3 as obtained from http://deep.berkeley.edu/DR3/ on 2009.07.20
4000989143539,DEEP2 42037483,2007DEEP2.2...0000:,2007,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR2/ on 2007.03.22
4000989143539,DEEP2 42037483,2012DEEP2.4...0000:,2012,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR4/ on 2013.03.27
4000989143539,DEEP2 42037483,2013ApJS..204...21M,2013,Extended Photometry for the DEEP2 Galaxy Redshift Survey: A Testbed for Photometric Redshift Experiments
4000989143925,WISEA J023032.64+003713.2,2004DEEP2.1...0000:,2004,The DEEP2 Redshift Survey Data Release 1 as obtained from http://deep.berkeley.edu/DR1/ on 2005.01.11
4000989143925,WISEA J023032.64+003713.2,2004ApJ...617..765C,2004,"Evolution and Color Dependence of the Galaxy Angular Correlation Function: 350,000 Galaxies in 5 Square Degrees"
4000989143925,WISEA J023032.64+003713.2,2007DEEP2.3...0000:,2007,The DEEP2 Redshift Survey Data Release 3 as obtained from http://deep.berkeley.edu/DR3/ on 2009.07.20
4000989143925,WISEA J023032.64+003713.2,2007DEEP2.2...0000:,2007,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR2/ on 2007.03.22
4000989143925,WISEA J023032.64+003713.2,2012DEEP2.4...0000:,2012,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR4/ on 2013.03.27
4000989143925,WISEA J023032.64+003713.2,2013ApJS..204...21M,2013,Extended Photometry for the DEEP2 Galaxy Redshift Survey: A Testbed for Photometric Redshift Experiments
4000989300819,SC4K IA505-074970,2018MNRAS.476.4725S,2018,Slicing COSMOS with SC4K: the evolution of typical Ly {alpha} emitters and the Ly {alpha} escape fraction from z ~ 2 to 6
4000989301649,COSMOS 3085556,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000989301649,COSMOS 3085556,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000990243993,SSTSL2 J071804.49+373526.3,2023ApJ...948...40O,2023,
4000990952846,COSMOS 2949398,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000990952846,COSMOS 2949398,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000990953392,COSMOS 2943379,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000990953392,COSMOS 2943379,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000991518512,WISEA J004253.55+435811.2,2009MNRAS.399..728F,2009,A survey of ultraviolet-bright sources behind the halo of M31
4000992286616,[OMS2023] 0004531566344,2023ApJ...948...40O,2023,
4000993146871,MCPS J00.838481-72.55730,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993146871,MCPS J00.838481-72.55730,2011AJ....142..102G,2011,"Surveying the Agents of Galaxy Evolution in the Tidally Stripped, Low Metallicity Small Magellanic Cloud (SAGE-SMC). I. Overview"
4000993146871,MCPS J00.838481-72.55730,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993147197,MCPS J00.838964-72.55461,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993147197,MCPS J00.838964-72.55461,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993147485,MCPS J00.834464-72.55416,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993147485,MCPS J00.834464-72.55416,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993147603,MCPS J00.836019-72.55297,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993147603,MCPS J00.836019-72.55297,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993147692,MCPS J00.833951-72.55238,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993147692,MCPS J00.833951-72.55238,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993148197,MCPS J00.833554-72.55005,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993148197,MCPS J00.833554-72.55005,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993148501,MCPS J00.834202-72.54904,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993148501,MCPS J00.834202-72.54904,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993148628,MCPS J00.836194-72.54764,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993148628,MCPS J00.836194-72.54764,2011AJ....142..102G,2011,"Surveying the Agents of Galaxy Evolution in the Tidally Stripped, Low Metallicity Small Magellanic Cloud (SAGE-SMC). I. Overview"
4000993148628,MCPS J00.836194-72.54764,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993149120,MCPS J00.834095-72.52817,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993149120,MCPS J00.834095-72.52817,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993149407,WISEA J005002.10-723149.1,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993149407,WISEA J005002.10-723149.1,2011AJ....142..102G,2011,"Surveying the Agents of Galaxy Evolution in the Tidally Stripped, Low Metallicity Small Magellanic Cloud (SAGE-SMC). I. Overview"
4000993149407,WISEA J005002.10-723149.1,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993149430,MCPS J00.839557-72.53006,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993149430,MCPS J00.839557-72.53006,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993149435,MCPS J00.839047-72.53074,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993149435,MCPS J00.839047-72.53074,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993150231,MCPS J00.835732-72.53291,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993150231,MCPS J00.835732-72.53291,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993152000,MCPS J00.833162-72.54224,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000993152000,MCPS J00.833162-72.54224,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000993152356,WISEA J005104.41+440846.6,2023ApJ...948...40O,2023,
4000993155168,[OMS2023] 4000993155481,2023ApJ...948...40O,2023,
4000994101494,ABELL 2218:[LPS92] 336,1992A&AS...95...87L,1992,Photometric and spectroscopic survey of the cluster of galaxies Abell 2218
4000994101616,ABELL 2218:[LPS92] 426,1992A&AS...95...87L,1992,Photometric and spectroscopic survey of the cluster of galaxies Abell 2218
4000994101942,ABELL 2218:[LPS92] 526,1992A&AS...95...87L,1992,Photometric and spectroscopic survey of the cluster of galaxies Abell 2218
4000994102034,ABELL 2218:[LPS92] 375,1992A&AS...95...87L,1992,Photometric and spectroscopic survey of the cluster of galaxies Abell 2218
4000994169128,[OMS2023] 4000994169128,2023ApJ...948...40O,2023,
4000995502791,[OMS2023] 4001018998371,2023ApJ...948...40O,2023,
4000995511351,SDSS J232845.13+145140.7,2023ApJ...948...40O,2023,
4000996046044,WISEA J121807.65+375645.0,2023ApJ...948...40O,2023,
4000996046219,WISEA J121813.25+375714.5,2023ApJ...948...40O,2023,
4001002217940,DEEP2 31000948,2004ApJ...617..765C,2004,"Evolution and Color Dependence of the Galaxy Angular Correlation Function: 350,000 Galaxies in 5 Square Degrees"
4001002217940,DEEP2 31000948,2007DEEP2.3...0000:,2007,The DEEP2 Redshift Survey Data Release 3 as obtained from http://deep.berkeley.edu/DR3/ on 2009.07.20
4001002217940,DEEP2 31000948,2007DEEP2.2...0000:,2007,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR2/ on 2007.03.22
4001002217940,DEEP2 31000948,2012DEEP2.4...0000:,2012,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR4/ on 2013.03.27
4001002217940,DEEP2 31000948,2013ApJS..204...21M,2013,Extended Photometry for the DEEP2 Galaxy Redshift Survey: A Testbed for Photometric Redshift Experiments
4001002221063,WISEA J232740.75-000430.8,2004ApJ...617..765C,2004,"Evolution and Color Dependence of the Galaxy Angular Correlation Function: 350,000 Galaxies in 5 Square Degrees"
4001002221063,WISEA J232740.75-000430.8,2007DEEP2.3...0000:,2007,The DEEP2 Redshift Survey Data Release 3 as obtained from http://deep.berkeley.edu/DR3/ on 2009.07.20
4001002221063,WISEA J232740.75-000430.8,2012DEEP2.4...0000:,2012,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR4/ on 2013.03.27
4001002221063,WISEA J232740.75-000430.8,2013ApJS..204...21M,2013,Extended Photometry for the DEEP2 Galaxy Redshift Survey: A Testbed for Photometric Redshift Experiments
4001002642987,COSMOS 0791314,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001002642987,COSMOS 0791314,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001002643188,COSMOS 0789922,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001002643188,COSMOS 0789922,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001002643369,COSMOS 0793785,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001002643369,COSMOS 0793785,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001003358123,MCPS J00.884164-73.06440,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4001003358123,MCPS J00.884164-73.06440,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4001003358156,MCPS J00.882071-73.06370,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4001003358156,MCPS J00.882071-73.06370,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4001003359616,MCPS J00.876516-73.06194,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4001003359616,MCPS J00.876516-73.06194,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4001003359880,MCPS J00.883826-73.06138,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4001003359880,MCPS J00.883826-73.06138,2011AJ....142..102G,2011,"Surveying the Agents of Galaxy Evolution in the Tidally Stripped, Low Metallicity Small Magellanic Cloud (SAGE-SMC). I. Overview"
4001003359880,MCPS J00.883826-73.06138,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4001003360416,MCPS J00.883534-73.06548,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4001003360416,MCPS J00.883534-73.06548,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4001003362413,MCPS J00.877055-73.05972,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4001003362413,MCPS J00.877055-73.05972,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4001003363117,MCPS J00.887023-73.05885,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4001003363117,MCPS J00.887023-73.05885,2011AJ....142..102G,2011,"Surveying the Agents of Galaxy Evolution in the Tidally Stripped, Low Metallicity Small Magellanic Cloud (SAGE-SMC). I. Overview"
4001003363117,MCPS J00.887023-73.05885,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4001003363216,MCPS J00.875937-73.05844,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4001003363216,MCPS J00.875937-73.05844,2011AJ....142..102G,2011,"Surveying the Agents of Galaxy Evolution in the Tidally Stripped, Low Metallicity Small Magellanic Cloud (SAGE-SMC). I. Overview"
4001003363216,MCPS J00.875937-73.05844,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4001003363720,MCPS J00.885703-73.05785,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
